millis,rot_x,rot_y,rot_z,angvel_x,angvel_y,angvel_z,target_mot_x,target_mot_y,target_mot_z,target_angular_vel_x,target_angular_vel_y,target_angular_vel_z,target_rot_x,target_rot_y,target_rot_z
4623,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1481,-0.0953,-0.0272,-1.5753,1.0000,-0.0118,-0.0196
4699,0.0589,-0.0754,1.3913,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.1806,-0.0969,-0.0274,-1.5915,1.0000,-0.0196,-0.0196
4771,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2127,-0.0983,-0.0275,-1.6063,1.0000,-0.0196,-0.0196
4796,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.2250,-0.0988,-0.0275,-1.6125,1.0000,-0.0196,-0.0196
4836,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2624,-0.1021,-0.0261,-1.6312,0.9608,-0.0196,-0.0196
4991,0.0590,-0.0754,1.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3003,-0.1038,-0.0260,-1.6502,0.9608,-0.0196,-0.0196
5028,0.0590,-0.0754,1.3912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3001,-0.1037,-0.0260,-1.6501,0.9608,-0.0196,-0.0118
5105,0.0590,-0.0754,1.3912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2850,-0.1031,-0.0260,-1.6425,0.9608,-0.0118,-0.0118
5171,0.0590,-0.0753,1.3912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2850,-0.1027,-0.0258,-1.6425,0.9608,-0.0118,-0.0118
5246,0.0590,-0.0753,1.3911,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3002,-0.1036,-0.0261,-1.6501,0.9608,-0.0196,-0.0196
5388,0.0590,-0.0753,1.3911,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2777,-0.1010,-0.0275,-1.6388,1.0000,-0.0196,-0.0196
5445,0.0590,-0.0753,1.3911,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4134,-0.1189,-0.0166,-1.7067,0.7019,-0.0118,-0.0118
5624,0.0590,-0.0753,1.3910,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4359,-0.1896,0.0413,-1.7179,-0.9686,-0.0118,-0.0118
5726,0.0590,-0.0753,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4547,-0.1904,0.0407,-1.7274,-0.9608,-0.0118,-0.0196
5764,0.0590,-0.0753,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4545,-0.1902,0.0410,-1.7273,-0.9608,-0.0118,-0.0196
5808,0.0590,-0.0753,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5089,-0.1843,0.0344,-1.7544,-0.7647,-0.0118,-0.0118
5968,0.0590,-0.0754,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5986,-0.1524,0.0050,-1.7993,0.0902,-0.0118,-0.0196
6001,0.0590,-0.0754,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5986,-0.1524,0.0050,-1.7993,0.9608,-0.0118,-0.0196
6122,0.0590,-0.0754,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2771,-0.1009,-0.0271,-1.6386,1.0000,-0.0118,-0.0196
6199,0.0590,-0.0754,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2771,-0.1009,-0.0271,-1.6386,1.0000,-0.0118,-0.0196
6229,0.0590,-0.0754,1.3910,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2771,-0.1009,-0.0271,-1.6386,1.0000,-0.0118,-0.0196
6324,0.0590,-0.0754,1.3909,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2619,-0.1003,-0.0271,-1.6310,1.0000,-0.0118,-0.0118
6379,0.0590,-0.0754,1.3909,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5565,-0.1816,0.0306,-1.7782,-0.6471,-0.0118,-0.0196
6428,0.0590,-0.0754,1.3909,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5565,-0.1816,0.0306,-1.7782,-0.8902,-0.0196,-0.0196
6464,0.0590,-0.0754,1.3909,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4822,-0.1888,0.0385,-1.7411,-0.8902,-0.0196,-0.0196
6531,0.0590,-0.0754,1.3908,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4291,-0.1902,0.0419,-1.7146,-0.9843,-0.0118,-0.0118
6602,0.0590,-0.0754,1.3908,0.0000,0.0000,0.0000,-0.0000,0.0000,-3.4379,-0.1912,0.0425,-1.7189,-1.0000,-0.0118,-0.0196
6751,0.0590,-0.0753,1.3908,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4447,-0.1910,0.0415,-1.7223,-0.9843,-0.0196,-0.0196
6806,0.0590,-0.0753,1.3908,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6129,-0.1673,0.0163,-1.8064,-0.2471,-0.0196,-0.0196
6827,0.0590,-0.0753,1.3908,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6129,-0.1673,0.0163,-1.8064,-0.2471,-0.0196,-0.0196
6922,0.0590,-0.0753,1.3907,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5758,-0.1549,0.0079,-1.7879,-0.0039,-0.0039,-0.0118
6955,0.0590,-0.0753,1.3907,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5919,-0.1557,0.0085,-1.7960,-0.0039,-0.0039,-0.0118
7014,0.0590,-0.0753,1.3907,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5915,-0.1556,0.0079,-1.7958,0.0039,-0.0118,-0.0118
7114,0.0590,-0.0753,1.3907,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6068,-0.1560,0.0082,-1.8034,0.0039,-0.0039,-0.0196
